No,Title,Lyric,Anak,Remaja,Dewasa
3915,Lirik Lagu Bangun Pemudi Pemuda - Lagu Wajib Nasio,Bangun pemudi pemuda IndonesiaTangan bajumu singsingkan untuk negaraMasa yang akan datang kewajibanmu lahMenjadi tanggunganmu terhadap nusaMenjadi tanggunganmu terhadap nusaSudi tetap berusaha jujur dan ikhlasTak usah banyak bicara terus kerja kerasHati teguh dan lurus pikir tetap jernihBertingkah laku halus hai putra negeriBertingkah laku halus hai putra negeri,1,1,1
3916,Lirik Lagu Banyak Jalan ke Roma - Rhoma Irama,Banyak jalan menuju romaBanyak jalan menuju romaBila engkau gagal di dalam satu caraCari lagi cara lainnyaPabila dirimu tidak mengenal lelahSatu masa tercapai juaTuhan tidak akan merubah nasibmuKalau kamu tidak mau merubahnyaBukankah pepatah telah mengatakanAda kemauan pasti ada jalanSiapa mau jaya harus rajin bekerjaSiapa mau jaya janganlah putus asaBanyak jalan menuju Roma,1,1,1
3917,Lirik Lagu Barisan Musik - Tasya,"Dengar suara musikMengawali pawaiSeruling mengalun dan gendrang bertaluPemainnya lincah,seragamnya elokSambil berbaris memainkan laguSuasanapun riang,siapapun senangSorak sorai para penonton terkesanBum cas...bum cas bum bum bumBum cas cas,bum cas cas,bum bumbum bumTrek tek tek bum bum Trek bum trek bum casbumbum bumDengar suara musik......",1,1,1
3918,Lirik Lagu Bebas Untuk Menang - Nidji,"Aku dan dirimu kita satuDi zaman yang kacau kita santaiSemua mimpi dan cinta adalah harapan terindahJangan dianggap lemah, kita semua satu suaraKita yang terlahir bebasKita yang merubah semuaKita yang peduli, kita yang peduliMasa depan milik kitaJangan kau menilai kita salahBaju dan warnaku jelas bebasSemua mimpi dan cinta adalah harapan terindahJangan dianggap lemah, kita semua satu suaraKita yang terlahir bebasKita yang merubah semuaKita yang peduli, kita yang peduliMasa depan milik kitaKita yang berani bedaKitalah mimpi yang nyataKita yang peduli, kita yang peduliKita bebas untuk menangKita yang terlahir bebasKita yang merubah semuaKita yang peduli, kita yang peduliMasa depan milik kitaKita yang berani bedaKitalah mimpi yang nyataKita yang peduli, kita yang peduliKita bebas untuk menangHarus kita bebas, bebas untuk menangHarus kita bebas, bebas untuk menang",1,1,1
3919,Lirik Lagu Selamat Untukmu - Vidi Aldiano,"Kupersembahkan lagu iniSemoga kau bahagia selaluMentari pagi iniBerseri menyambutmuTak terasa hari iniTambah satu usiamuTahun telah bergantiUsia pun menyusuriJelang waktu yang terus berlaluHarapku kau bahagiaDi hari milikmuDan semoga tahun iniMengawali sinarmuIndah kan seindah nirwanaNan seputih kasihHening sebening sinarmuKupersembahkan lagu iniSelamat untukmuSemoga kau bahagia selaluKupersembahkan lagu iniSelamat untukmuSemoga kasih selalu bersamamuLupakan duka, gapai citamuDoaku bersamamu untuk selamanyaSikap dewasaTumbuh dalam jiwa yang suciBekal kehidupan nanti",1,1,1
3920,Lirik Lagu Belajar Bernyanyi - Koes Plus,Cobalah bernyanyi Cobalah ikutiBelajar bernyanyiMari kita bernyanyiDengarkan lagunyaLagu sederhanaKita bergembiraMari bersama sama La la la (la la la)La la la (la la la)La la la (la la la)Cobalah bernyanyiCobalah ikutiBelajar bernyanyiMari kita bernyanyiDengarkan lagunyaLagu sederhanaKita bergembiraMari bersama samaCobalah ulangi dua tiga kaliBelajar bernyanyiCukup sampai disiniCobalah ulangiDua tiga kaliBelajar bernyanyi cukup sampai disini,1,1,1
3921,Lirik Lagu Bendera - Cokelat,Biar saja ku tak sehebat matahariTapi selaluku coba tuk menghangatkanmuBiar saja ku tak setegar batu karangTapi selalu ku coba tuk melindungimuBiar saja ku tak seharum bunga mawarTapi selalu kucoba tuk mengharumkanmuBiar saja ku tak seelok langit soreTapi selalu kucoba tuk mengindahkanmuKupertahankan kau demi kehormatan bangsaKupertahankan kau demi tumpah darahSemua pahlawan-pahlawankuMerah putih teruslah kau berkibarDi ujung tiang tertinggi di Indonesiaku iniMerah putih teruslah kau berkibarDi ujung tiang tertinggi di Indonesiaku iniMerah putih teruslah kau berkibarKu akan selalu menjagamu . OoohÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦ oohhÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦,1,1,1
3922,Lirik Lagu Beri Aku - Republik,Takkan lelah bibir ini mengucap nama-MuTakkan letih raga ini bersujud pada-MuBeri aku rahmat-Mu.. Beri aku jalan-MuUntuk menghapus semua dosaku iniBeri aku rahmat-Mu.. Beri aku jalan-MuUntuk menghapus semua dosa-dosakuIngatkanlah hamba-Mu ini.. Untukku kembaliHanya jalan-Mu yang lurus bagiku.. Dan semua umat-MuBeri aku rahmat-Mu.. Beri aku jalan-MuUntuk menghapus semua dosaku iniBeri aku rahmat-Mu.. Beri aku jalan-MuUntuk menghapus semua dosa-dosakuBeri aku rahmat-Mu.. Beri aku jalan-MuUntuk menghapus semua dosaku iniBeri aku rahmat-Mu.. Beri aku jalan-MuUntuk menghapus semua dosa-dosakuBeri aku rahmat-Mu.. Beri aku jalan-MuUntuk menghapus semua dosaku iniBeri aku rahmat-Mu.. Beri aku jalan-MuUntuk menghapus semua dosa-dosaku,1,1,1
3923,Lirik Lagu Beribadah Yok - Gigi,"Banyak manusia bingung dengan keadaaannyaMinta ini minta itu dengan segala caraKadang sadar kadang engga bikin jadi sengsaraMau bagus jadi hancur malah awut-awutan Minta diberi hatiMinta diberi jantungMinta diberi hartaMinta yang lebih-lebih Beribadah yokJangan banyak alasanAyo sholat yokSebelum di sholatkan Yok.. Yok.. Yok.. Yok..
",1,1,1
3924,Lirik Lagu Berita Kepada Kawan - Ebiet G Ade,Perjalanan iniTerasa sangat menyedihkanSayang engkau tak dudukDi sampingku kawanBanyak ceritaYang mestinya kau saksikanDi tanah kering bebatuanTubuhku terguncangDihempas batu jalananHati tergetar menatap kering rerumputanPerjalanan ini punSeperti jadi saksiGembala kecilMenangis sedih ...Kawan coba dengar apa jawabnyaKetika di kutanya mengapaBapak ibunya telah lama matiDitelan bencana tanah iniSesampainya di lautKukabarkan semuanyaKepada karang kepada ombakKepada matahariTetapi semua diamTetapi semua bisuTinggal aku sendiriTerpaku menatap langitBarangkali disana ada jawabnyaMengapa di tanahku terjadi bencanaMungkin Tuhan mulai bosanMelihat tingkah kitaYang selalu salah dan bangga dengan dosa-dosaAtau alam mulai engganBersahabat dengan kitaCoba kita bertanya padaRumput yang bergoyang,1,1,1
3925,Lirik Lagu Obat Hati - Yovie & The Nuno,"ooo, obat hatiOoo, obat hatiObat hati itu lima perkaranyaYg pertama, baca QurÃ¢â‚¬â„¢an dan maknanyaYg kedua, sholat malam kerjakanlahYg ketiga, orang sholeh ikutilahYg keempat, puasa sunnah amalkanlahYg kelima, dzikir malam sekuatnyaSalah satunya siapa bisa mengamalkanInsyaallah Allah akan meridhoi",1,1,1
3926,Lirik Lagu Bila - Republik,bila saja.. umurku panjangku kan selalu mengabdi pada-MuBila nanti.. ku punya rizkiku kan pergi ke tanah suci ya Allah.. kabulkan doakuUntuk menebus salahkuYa Allah.. berikanku waktuTuk bahagiakan orangtuakuBila saja.. umurku panjangku kan selalu bersujud pada-MuBila nanti.. ku diberi rizkiku kan pergi untuk naik haji tuk bahagiakan orangtuaku,1,1,1
3927,Lirik Lagu Bintang - Sherina,"Bintang-bintang di langitMenyimpan sejuta misteriBerkedip-kedip bermain mataSeolah mengajak kita berkenalan lebih dekatBintang-bintang di langitMemiliki sejuta rahasiaMembentuk gugusan indahMenerangi langkahku di setiap malam terangBintang-bintang di langitNamamu indahCanopus......Capela......Vega......Pancarkanlah sinarmuTerangilah jalanku....
",1,1,1
3928,Lirik Lagu Buat Apa Susah - Koes Plus,Buat apa susah...Buat apa susah...Lebih baik kita bergembiraBuat apa susah...Buat apa susah...Lebih baik kita bergembiraKekasihku apa yang kau risaukanKerjamu hanya melamun sajaTak berguna kau bersedih hatiTertawalah... sayang... Kekasihku apa yang kau pikirkanHidup ini hanya sementaraTak berguna kau bersedih hatiPercayalah... sayang...,1,1,1
3929,Lirik Lagu Bunda - Republik,Manjanya aku disampingmuKau tenangkan jiwakuSetiamu pada janjimuUntuk selalu menjagakuKarna tanpamu apa artinya akuKarna tanpamu aku tak akan ada disiniBunda percayalahAku akan tetap disini hanya untukmuHingga bintang tak bersinarHingga tak ada lagi nyawaku iniKulihat cahya mu yang tegaskan akuBahawa kau selalu terangikuSetia mu pada janjimuUntuk selalu menjaga ku,1,1,1
3930,Lirik Lagu Bunga-bunga Ganja - Rhoma Irama,"Sejuta bintang menari-nari di mataSelaksa angan ingin menjangkau nirwanaSukma kembara tak tentu arah ke manaHidup yang hampa tanpa tujuan nyataJiwa terlena (terbuai, terbuai) arus narkotikaTunas belia (terkulai, terkulai) layu tak bergunaPunah semua harapan bunda persadaBunga-bunga ganja (hai bunga ganja)Awal dari bencanaJangan biarkan tumbuh merajalelaBunga-bunga ganja (hai bunga ganja)Sumber malapetakaMenutup citra tunas harapan bangsaHancurkan (hancurkan) seluruh jenis narkotikaMusnahkan (musnahkan) sebelum kasip semua
",1,1,1
3931,Lirik Lagu Burung Bernyanyi - Tasya,"Ku dengar burung bernyanyiKu dengar suara nan murniTurun naikAlun melodiMenyentuh sanubariKu ingin,turut berlaguKu ingin,turut berdendangBersamamu burung yang riangBersamamu bersenangKudengar suaramuKau dengar suarakuTidakkah terasa merduDalam irama,nada yang satuKita pun bernyanyi tak jemu",1,1,1
3932,Lirik Lagu Cahaya Ramadan - Nidji,"Senyumku ini senyum cahayaCahaya dari jiwa yang senangTak ada yang kau tak bisaDi dunia ini kita terlahir untuk menangSebarkan semangat ini dengan ikhlas dan tulusKita menang kita sinari duniaKemenangan Ramadan kemenangan semuaYang ikhlas berjuang demi cintaSebarkanlah cahaya kemenangan RamadanMenangku denganmu segarkan duniaMainkan nadamu, bakar semangatKalahkan egomu, sebarkan cintamuHidupkan lebih indah, nyalakan senyummuBersihkan hatimu, kita menang kita sinari duniaKemenangan Ramadan kemenangan semuaYang ikhlas berjuang demi cintaSebarkanlah cahaya kemenangan RamadanMenangku denganmu segarkan duniaKemenangan Ramadan kemenangan semuaYang ikhlas berjuangSebarkanlah cahaya kemenangan RamadanMenangku denganmu segarkan duniaKemenangan Ramadan kemenangan semuaYang ikhlas berjuang demi cintaSebarkanlah cahaya kemenangan RamadanMenangku denganmu segarkan dunia",1,1,1
3933,Lirik Lagu Cahaya Terang - Sheila on Seven,Ketika aku lihat cahaya terangAku dapat merasakan kemana kan pergiDi saat aku injak dunia luarAku yakin semuanya akan ku nikmatiTakkan pernah aku takutTakkan pernah aku sedihHadapi semua iniKetika aku lihat cahaya terangAku dapat menemukan tujuan hidupkuHilanglah sudah semua masa lalukuAkan kulewati semua dengan hal yang baruAku takkan bisa hidup tanpa dirinyaAku takkan mampu hidup tanpa sentuhannyaMampu hidup tanpa sentuhannya,1,1,1
3934,Lirik Lagu Cinta Rasul - Sulis,Rindu kami ya Rasul tak sabar ingin bertemuDalam hidup sekejap iniKu junjung tinggi nama-MuDalam renungan ku teringat pada-MuSelalu bergema sholawat untuk-MuTak terlupakan semua pengorbanan (pengabdian)Di jalan-Mu yang menuju kebenaranBila waktuku datang hasratku di jalan-MuJalan yang selalu terangJalan lurus yang kutujuJalan lurus yang kutujuYa Rasul hadir dalam hijrah hidupkuPerjalanan yang berbatu dan berlikuMeski gelombang uji coba menghadangAku kan berdiri kukuh dan berjuangBila waktuku datang hasratku di jalan-MuJalan yang selalu terang jalan lurus yang kutujuJalan yang selalu terang jalan lurus yang kutujuJalan yang selalu terang jalan lurus yang kutuju,1,1,1
3935,Lirik Lagu Cinta Untuk Mama - Vidi Aldiano,"Apa yang ku berikan untuk mamaUntuk mama tersayangTak ku miliki sesuatu berhargaUntuk mama tercintaHanya ini ku nyanyikanSenandung dari hatiku untuk mamaHanya sebuah lagu sederhanaLagu cintaku untuk mamaApa yang ku berikan untuk mamaUntuk mama tersayangTak ku miliki sesuatu berhargaUntuk mama tercintaHanya ini ku nyanyikanSenandung dari hatiku untuk mamaHanya sebuah lagu sederhanaLagu cintaku untuk mamaWalau tak dapat selalu ku ungkapkanKata cintaku tuk mamaNamun dengarkanlah hatiku berkataSungguh ku sayang padamu mamaHanya ini ku nyanyikanSenandung dari hatiku untuk mamaHanya sebuah lagu sederhanaLagu cintaku untuk mamaLagu cintaku untuk mama, mama
",1,1,1
3936,Lirik Lagu Di Dalam Bui - Koes Plus,Waktu ku di dalam buiKu bersedih dan bernyanyi di malam sunyiIbu dan Ayah menanti berdoaSetiap hari aku kembaliTutupkanlah semua pintuMatikanlah semua lampu kamar kurungkuHatiku kan tetap tenangKarna ada sinar terang dari Tuhanku Walaupun hidupku di kurung selaluTetapi aku tetap milikmu TuhankuWaktu ku di dalam buiKu bersedih dan bernyanyi di malam sunyiIbu dan Ayah menanti berdoaSetiap hari aku kembaliKembali ke Tutupkanlah semua pintuMatikanlah semua lampu kamar kurungkuHatiku kan tetap tenangKarna ada sinar terang dari Tuhanku,1,1,1
3937,Lirik Lagu Mahadewi - Padi,"Hamparan langit maha sempurna,Bertahta bintang - bintang angkasaNamun satu bintang yang berpijar,Teruntai turun menyapa kuReff 1 :Ada tutur kata terucap,Ada damai yang kurasakanBila sinarnya sentuh wajahku,Kepedihanku pun... terhapuskanAlam rayapun semua tersenyum,Merunduk dan memuja hadirnyaTerpukau aku menatap wajahnya,Aku merasa mengenal dia...Reff 2 :Tapi ada entah dimana,Hanya hatiku mampu menjawabnyaMahadewi resapkan nilainya,Pencarianku pun... usai sudahBack to Reff :Mahadewi resapkan nilainya,Mahadewi tercipta untukkuMahadewi resapkan nilainya,Mahadewi tercipta untukku",1,1,1
3938,Lirik Lagu Energi - Kotak,Tak bisa jika aku terbang tinggiTanpamu semangat kau beriTak akan pernah mampu mengejar mimpiBila kau akan pergiWahai kerabat semua di siniKau bagaikan energiTeriakkan semua tunjukkan kau bahwaKerabat kotak sejatiLepaskanlah semua beban yang kau rasaKita berpesta di siniKarenamu kita masih tetap di siniKau akan tetap di hatiKarenamu kita takkan pernah berhentiAkan terus berlariWahai kerabat semua di siniKau bagaikan energiTeriakkan semua tunjukkan kau bahwaKerabat kotak sejatiLepaskanlah semua beban yang kau rasaKita berpesta di siniWahai kerabat semua di siniKau bagaikan energiTeriakkan semua tunjukkan kau bahwaKerabat kotak sejatiLepaskanlah semua beban yang kau rasaKita berpesta di siniTeriakkan semua tunjukkan kau bahwaKerabat kotak sejatiLepaskanlah semua beban yang kau rasaKita berpesta di sini,1,1,1
3939,Lirik Lagu Format Masa Depan - Dewa 19,"Permisi kenangan masa laluBeri kami jalan kamiKami hadir bawa inovasiJangan rintangi kami lagiHembusan transformasi budayaDan deras ombak globalisasiMenghantam nurani paling dalamMendobrak satu birokrasi(Kebodohan... Kemiskinan...)Kami kekuatan... Kekuatan masa mendatangFormat masa depan, Filter globalisasiAlih teknologi...Kami orang muda... Yang kaya akan obsesiMobilitas tinggi, Haus reformasi, HakikiBangunlah jiwanyaBangunlah raganyaKami semua terpasungTerpasung tikus birokrasi
",1,1,1
3940,Lirik Lagu Gerhana - ST 12,dingin malam memaksakanku harus lekas telanjang engkau pergi tanpa pesan tinggalkan kenyataan bagaimana manyar kesepian suaranya tak terdengar mengisi rimbanya hutan tak satu pun jawaban mungkin inilah jawaban perjalanan melelahkan berakhir di antara pantai bagai mentari dan bulanDatanglah wahai gerhana satukanlah kehidupan di antara dua beda keseimbangan ku damba mungkin inilah jawaban perjalanan melelahkan berakhir di antara pantai bagai mentari dan bulanDatanglah wahai gerhana satukanlah kehidupan di antara dua beda keseimbangan ku damba,1,1,1
3941,Lirik Lagu Hadapi Dengan Senyuman - Dewa 19,"Hadapi dengan senyumanSemua yang terjadi biar terjadiHadapi dengan tenang jiwaSemua kan baik-baik sajaBila ketetapan TuhanSudah ditetapkan, tetaplah sudahTak ada yang bisa merubahDan takkan bisa berubahRelakanlah saja iniBahwa semua yang terbaikTerbaik untuk kita semuaMenyerahlah untuk menang
",1,1,1
3942,Lirik Lagu Hiasan Alam Kuasa Allah - Tasya,Bintang - bintang di langit malamBerkelap berkelip tersenyum ramahBintang - bintang di langit malamBerkedip gemerlap begitu indahBoleh aku kesana turut bermalamMengagumi kuasa ciptaan AllahBoleh aku kesana turut bermalamMengagumi kuasa ciptaan AllahBerkelap berkelip hiasan alamBerkedip gemerlap di dalam kelam,1,1,1
3943,Lirik Lagu Hidup Adalah Perjuangan - Dewa 19,"kemenangan hari ini bukanlah berartiKemenangan esok hariKegagalan hari ini bukanlah berartiKegagalan esok hariHidup adalah perjuangan tanpa henti-hentiUsah kau menangisi hari kemarinAhha ...tak ada yang jatuh dari langitDengan cuma-cumaSemua usaha dan doaKebenaran saat iniBukanlah berarti kebenaran saat nantiKebenaran bukanlah kenyataanHidup adalah perjuanganBukanlah arah dan tujuanHidup adalah perjalananHidup adalah perjuangan
",1,1,1
3944,Lirik Lagu Hidupku DijalanMu - Republik,Hidupku di tanganMuMatiku di hadapMuKuberikan jiwakuKuserahkan hidupkuHanya kepadaMu ya AllahKu disini duduk sendiriMenatap bintang yang bersinarTeringat akan semua dosakuKumohon ampunan kepadaMuHidupku di jalanMuMatiku di hadapMuKuberikan jiwakuKuserahkan hidupkuHanya padaMu ya AllahAllah...ya Allah...ya Allah...ya AllahAllah...ya Allah...ya Allah...ya AllahDihadapmu kini kubersujudKalankan semua perintahMuTeringat akan semua dosakuKumohon ampunan kepadaMu,1,1,1
3945,Lirik Lagu Idul Fitri - Tasya,"Setelah berpuasa satu bulan lamanyaBerzakat fitrah menurut perintah agamaKini kita beridul fitri berbahagiaMari kita berlebaran bersuka gembiraBerjabatan tangan sambil bermaaf - maafanHilang dendam habis marah di hari lebaranBerjabatan tangan sambil bermaaf - maafanHilang dendam habis marah di hari lebaranMinal aidzin wal faidzinMaafkan lahir dan batinSelamat para pemimpinRakyatnya makmur terjaminMinal aidzin wal faidzinMaafkan lahir dan batinSelamat para pemimpinRakyatnya makmur terjaminMama papa minal adzin wal faidzinMaafkan lahir dan batinAdik, kakak maafin tasya ya?Nenek, kakek, saudara - saudaraMinal aidzinTeman - teman, ibu bapak guru,tetangga, minal aidzinPak Rt, Bu Rt, Pak SatpamSemuanya deh minal aidzinDari segala penjuru mengalir ke kotaRakyat desa berpakainan baru serba indahSetahun sekali ke kota naik bis kerekHilir mudik jalan kaki pincang sampai soreAkibatnya tenteng slop sepatu teropehKakinya pada lecet babak belur berabeMinal aidzin wal faidzinMaafkan lahir dan batinSelamat para pemimpinRakyatnya makmur terjaminMinal aidzin wal faidzinMaafkan lahir dan batinSelamat para pemimpinRakyatnya makmur terjaminMinal aidzin wal faidzinMaafkan lahir dan batinSelamat para pemimpinRakyatnya makmur terjaminMinal aidzin wal faidzinMaafkan lahir dan batinSelamat para pemimpinRakyatnya makmur terjaminMinal aidzin wal faidzinMaafkan lahir dan batinSelamat para pemimpinRakyatnya makmur terjaminMinal aidzin wal faidzinMaafkan lahir dan batinSelamat para pemimpinRakyatnya makmur terjamin",1,1,1
3946,Lirik Lagu Indonesia Menangis - Sherina,Tuhan marahkah kau padakuInikah akhir duniakuKau hempaskan jarimu di ujung bandaTercenganglah seluruh duniaTuhan mungkin Kau abaikanTak ku dengarkan peringatanKusakiti engkau sampai perut bumiMaafkan kami ya robbiEngkau yang perkasa pemilik semestaBiarkanlah kami songsong matahariEngkau yang pengasih ampunilah dosaMemang semua ini kesalahan kamiOh... Tuhan ampuni kamiOu..oh... Tuhan tolonglah kamiTuhan ampuni kamiTuhan tolonglah kami,1,1,1
3947,Lirik Lagu Indonesia Saja - Dewa 19,Aku bukan orang jawaAku juga bukan sundaAku bukan orang acehAku juga bukan ambonAku bukan cinaAku juga bukan baratAku bukan kiriAku juga bukan kananAku bukan hijauAku juga bukan merah Aku hanya merasaAku orang indonesia sajaAku hanya merasaAku orang indonesia saja,1,1,1
3948,Lirik Lagu Indonesiaku - Ungu,Hamparan alam luas membentang di jagad khatulistiwaHarum tanahmu hijau warnamuTakkan pernah terlupakanTempat di mana aku dilahirkanDan tempat di mana nantiAku kembali duduk di siniMenutup hari dan matiKu berjanji rasa ini akan selalu di hatiSampai suatu saat nanti ku akan tetap di siniKu cinta hijaunya alammuKu cinta birunya lautmuKu cinta semua yang ada padamuIndonesiaku,1,1,1
3949,Lirik Lagu Inspirasi Sahabat - Kotak,"Pagi menjelang hangat mentari yang datangSambut senyuman yang adaPagi menyapa buat dirimu bahagiaSambut harapan yang nyataTuk mulai jalani hariSiapkan dirimu kembali, kembaliCepat cepat jangan terlambatLepaskan dirimu jika terikatJadikan hidupmu penuh warnaInspirasikanlah sahabatBuka matamu, rasakan tawa dan cintamuSambut harapan yang nyataTuk mulai jalani hariSiapkan dirimu kembali, kembaliCepat cepat jangan terlambatLepaskan dirimu jika terikatJadikan hidupmu penuh warnaInspirasikanlah sahabatLepas lepas teruslah bebasBebaskan dirimu tak terbatasRaih mimpi hingga terbang ke atasInspirasikanlah sahabatCepat cepat jangan terlambatLepaskan dirimu jika terikatJadikan hidupmu penuh warnaInspirasikanlah sahabatCepat cepat jangan terlambatLepaskan dirimu jika terikatJadikan hidupmu penuh warnaInspirasikanlah sahabatLepas lepas teruslah bebasBebaskan dirimu tak terbatasRaih mimpi hingga terbang ke atasInspirasikanlah sahabat
",1,1,1
3950,Lirik Lagu Jadilah Pemenang - Saint Loco,Mari semua kita bersatu jangan ragu tuk melangkah maju kibarkan semangatmu tetaplah berpacu huo..o.oSekarang waktunya kita bangkit bersama raih kesempatan dan gapailah semua impianmu takkan menyerah dengan satu harapan hadapi tantangan untuk satu kemenaganMari semua kita bersatu jangan ragu tuk melangkah maju kibarkan semangatmu tetaplah berpacu huo..o.o kita jadi pemenang tuk meraih harapan bersama kita jadilah pemenang rap hadapi segala raga dan jangan pernah kau ragu wujudkan semua mimpimu tuk jadi nomor satu jalani tantangan dan raihlah kesempatan karena kita tercipta tuk jadi sang juara huoo.. jadilah pemenang hooÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦ pemenang kita jadi pemenang tuk meraih harapan bersama kita jadilah pemenang huooÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦ pemenangÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦ pemenang,1,1,1
3951,Lirik Lagu Jamrud Khatulistiwa - Keenan Nasution,Aku bahagia hidup sejahtera di khatulistiwaAlam berseri-seri bunga beraneka mahligai rama-ramaBertajuk cahaya jingga surya di cakrawalaSelalu berseri alam indah permai di khatulistiwaPersada senyum tawa hawa sejuk nyamanWajah pagi rupawanBurung berkicau ria bermandi embun surgaSyukur ke hadirat Yang Maha PenciptaAtas anugerah Nya tanah nirmalaBersuka cita insan di persada yang aman sentosaDamai makmur merdeka di setiap masaBersyukurlah kita semua (bersatulah kita semua)Selalu Berseri alam indah permai di IndonesiaNegeri tali jiwaHawa sejuk nyaman wajah pagi rupawanBurung berkicau ria bermandi embun surgaSyukur ke hadirat Yang Maha KuasaAtas anugerah Nya tanah bijana,1,1,1
3952,Lirik Lagu Juara - Kapten,"Bersiaplah bangkitkan semangatmuIkutilah irama lagukuJangan diam keluarkan suaramuHari ini hari yang kita tungguWo.. ow.. oleh kitaMari kita hangatkan suasanaKita semua ciptakan kedamaianWo.. ow.. untuk kita untuk kitaDisini kita semua juara, kita berbeda-bedaTiada yang menang dan yang kalahKita semua di sini kawan bukan mencari lawanHilangkan rasa perbedaanDisini kita semua juara, kita berbeda-bedaTiada yang menang dan yang kalahKita semua disini kawan bukan mencari lawanHilangkan rasa perbedaanWo.. ow.. untuk kita untuk kita untuk kitaDisini kita semua juara, kita berbeda-bedaTiada yang menang dan yang kalahKita semua di sini kawan bukan mencari lawanHilangkan rasa perbedaanDisini kita semua juara, kita berbeda-bedaTiada yang menang dan yang kalahKita semua di sini kawan bukan mencari lawanHilangkan rasa perbedaan",1,1,1
3953,Lirik Lagu Juara Sejati - Dewa 19,"Bila satu bintang telah terlahirTakkan ada yang bisa?Ooo Menutupi sinarnya, menghalau kilaunyaSembunyikan terangnyaHidup memang sebuah perjuanganMeskipun takdir adaSang juara yang sejatiTakkan pernah matiKita lahir untuk menangRaihlah kemenanganSesungguhnya perjuangan sudah dimulaiSebelum kita dilahirkanMemenangkan pergulatan itulah yang sesungguhnyaSebuah takdir sejati
",1,1,1
3954,Lirik Lagu Diatas Bumi Kita Berpijak - Padi,BersyukurlahBahwa kita masih saling mendengarkan dan berkataBersyukurlah bahwa kita masih memijakkan kaki di atas bumiMenghirup nafas alamNyaMemandang ke atas langit .. takjubkan hatiMerendahkan jiwa ini .. dan terilhamiSeperti (teduh) sepasang mata malaikat yang turut menangisi isi bumiTak ubahnya desir angin yang menerpa (menerjang)Kekosongan dan kesunyian hatiBersyukurlah bahwa kita masih saling mendengarkan dan mendoakan,1,1,1
3955,Lirik Lagu KebesaranMu - ST 12,Kau tempatku mengadu hatiPemberi segala hidupDunia dan seisinya milik-MuMencintai-Mu sejatiKu manusia yang penuh dosaBerharap ampunan-MuLihat di langit kesempurnaan hadir-MuKau cinta pertama dalam hidup Allahu Akbar Maha besarMemuja-Mu begitu indahSelalu Kau berikan semuaKebesaran-Mu Tuhan Kebesaran-Mu Tuhan,1,1,1
3956,Lirik Lagu Kebyar Kebyar - Cokelat,"IndonesiaMerah darahku, putih tulangkuBersatu dalam semangatmuIndonesiaDebar jantungku, denyut nadikuBerpadu dalam cita-citakuKebyar-kebyar, pelangi jinggaIndonesiaTumpah darahku, nafas hidupkuBersatu dalam angankuIndonesia satu bangsaku, dan bahasakuBerpadu di dalam citamuKebyar-kebyar pelangi jinggaKusingkan lenganRawe-rawe rantasMalang-malang tuntasDenganmu..",1,1,1
3957,Lirik Lagu Kelelawar - Koes Plus,"Kelelawar sayapnya hitamTerbang rendahDitengah malamPagi-pagi mereka pulangDibawa dahan bergantunganHitam...Hitam...Hitam... Ha...ha...yeah...
",1,1,1
3958,Lirik Lagu Kita - Cokelat,Masih ada satu ku ingin kalian tahu...hanya sebuah laguKu cipta untukmu...ingat satu masa yang takkan pernahKu lupa...bercanda tertawa penuh bahagia...tapi kini mungkinTak semudah dulu...waktu berlalu dan berlalu...oh...tetapiMengapa tiada lagi ku temukan...semua kehangatan yangDulu ada...namun ku sadari kini segalanya berbeda...semogaYang kita punya teringat selamanya...tapi kini mungkin takSemudah dulu...waktu berlalu dan berlalu..oh...oh...kitaTetap kita kawan...takkan pernah hilang...kita tetap kitaKawan...semua kenangan...kita tetap kita kawan...takkanPernah hilang...kita tetap kita kawan...semua kenangan...tapiKini mungkin tak semudah dulu...waktu berlalu danBerlalu...oh...oh...kita tetap kita kawan...takkan pernahHilang...kita tetap kita kawan...semua kenangan..,1,1,1
3959,Lirik Lagu Langit Biru - Cokelat,"Langit biru indah disanaSambut hariku tuk raih asaSekian lama tunggu hadirnyaLangit biru dengar kisahkuRindu hatiku ingin bertemuBawa daku dalam damaimu Ooh .. andai kudapatTerbang kesana tuk segera jumpa dirinyaAndai kudapatSelalu bersama, kan kuraih semua bahagiaLangit biru dengar kisahkuRindu hatiku ingin bertemuBawa daku dalam damaimu Ooh .. andai kudapatTerbang kesana tuk segera jumpa dirinyaAndai kudapatSelalu bersama, kan kuraih semua bahagia",1,1,1
