No,Title,Lyric,Anak,Remaja,Dewasa
1526,Lirik Lagu Berkelana Ke Ujung Dunia Feat Andi Rif - Agnes Monica,"Ke puncak gunung tinggi ku mendakiMenembus langit biru tak berbatasAwan-awan datang dan menyapaDi bawah sinar surya yang perkasaKu arungi laut luas di seberangTak takut walau ada badai dan topanBurung-burung terbang bernyanyi riangDi atas karang dan ombak berkejaranAyo kawan (ayo kawan) berkelana (berkelana)Sampai ujung (sampai ujung) dunia kita (dunia kita)Jangan ragu (jangan ragu) atau bimbang (atau bimbang)Siapa berani akan menangBulatkan hati dan tekadmu, berkah Tuhan selalu bersamamuJangan ragu kita menang!Ke puncak gunung tinggi ku mendakiMenembus langit biru tak berbatasAwan-awan datang dan menyapaDi bawah sinar surya yang perkasaKu arungi laut luas di seberangTak takut walau ada badai dan topanBurung-burung terbang bernyanyi riangDi atas karang dan ombak berkejaranAyo kawan (ayo kawan) berkelana (berkelana)Sampai ujung (sampai ujung) dunia kita (dunia kita)Jangan ragu (jangan ragu) atau bimbang (atau bimbang)Siapa berani akan menangBulatkan hati dan tekadmu, berkah Tuhan selalu bersamamuAyo kawan (ayo kawan) berkelana (berkelana)Sampai ujung (sampai ujung) dunia kita (dunia kita)Jangan ragu (jangan ragu) atau bimbang (atau bimbang)Siapa berani akan menangBulatkan hati dan tekadmu, berkah Tuhan selalu bersamamuBulatkan hati dan tekadmu, berkah Tuhan selalu bersamamuBersamamu bersamamu bersamamu bersamamu",1,1,1
1527,Lirik Lagu Sinar Pahlawanku - ST 12,Jangan menangis sayangIni hanyalah cobaan TuhanHadapi semua dengan senyumanDengan senyuman Jangan menangis sayangSinarmu tetap harus bersinarTabahkan hatimu demi ibuItu surgamu (itu surgamu)Ku teriris mendengar kisahnyaBocah kecil merawat ibunyaSinar mata dan baik hatinyaYang tak berdayaTelah lama dia menderitaSang ayahpun meninggalkan diaMengisi hidup hanya berduaKuatkan sinarJangan menangis sayangIni hanyalah cobaan TuhanTabahkan hatimu demi ibuItu surgamu itu surgamuIbu...,1,1,1
1528,Lirik Lagu Suasana Di Kota Santri Feat Syahrini - ,"Suasana di kota santriAsik senangkan hatiSuasana di kota santriAsik senangkan hatiTiap pagi dan sore hariMuda mudi berbusana rapiMenyandang kitab suciHilir mudik silih bergantiPulang pergi mengajiDuhai ayah ibu berikanlah izin dakuUntuk menuntut ilmu pergi ke rumah guruMondok di kota santri banyak ulama kiaiTumpuan orang mengaji, mengkaji ilmu agamaBermanfaat di dunia menuju hidup bahagiaSampai di akhir masaSuasana di kota santriAsik senangkan hatiSuasana di kota santriAsik senangkan hatiTiap pagi dan sore hariMuda mudi berbusana rapiMenyandang kitab suciHilir mudik silih bergantiPulang pergi mengajiSuasana di kota santriAsik senangkan hatiSuasana di kota santriAsik senangkan hatiSuasana di kota santriAsik senangkan hatiSuasana di kota santriAsik senangkan hati",1,1,1
1529,Lirik Lagu Sujudku - Republik,Seakan jantungku tak berdetakKetika ku ingat kan dosakuKembali kuulang kesalahanKulupakan Engkau ya Allah Hoo.. SujudkuKumohon ampun pada-MuDan nyawaku hanyalah milik-Mu Dosaku semoga Kau panggil akuDi dalam nafas taubatkuKembali kuulang kesalahanKulupakan Engkau ya Allah,1,1,1
1530,Lirik Lagu Tanah Airku - Kotak,Tanah air ku tidak ku lupakanKan terkenang selama hidupkuBiarpun saya pergi jauhTidak kan hilang dari kalbuTanah ku yang ku cintaiEngkau ku hargaiWalaupun banyak negeri ku jalaniYang masyhur permai di kata orangTetapi kampung dan rumahkuDi sanalah ku rasa senangTanah ku tak ku lupakanEngkau ku banggakanTanah ku yang ku cintaiEngkau ku hargaiKu hargai,1,1,1
1531,Lirik Lagu Teluk Bayur - Rani,Selamat tinggal teluk bayur permaiDaku pergi jauh ke negeri seberangKu kan mencari ilmu di negeri orangBekal hidup kelak di hari tuaSelamat tinggal kasihku yang tercintaDo'akan agar ku cepat kembaliKu harapkan suratmu...setiap mingguKan ku jadikan pembuluh rindu...Lambaian tanganmu ku rasakan pilu di dadaKasih sayangku bertambah padamuAir mata berlinang...Tak terasakan olehkuNantikanlah aku di teluk bayurNantikanlah aku di teluk bayur...,1,1,1
1532,Lirik Lagu Tendangan Dari Langit - Kotak,"Di saat terlintas di benakkuSerasa hariku anganku ingin sepertimuTerus seiring berjalannya waktuSerasa hidupku karenamu lah akuKau ada di dalam hatikuSelalu akan tetap memujamuPasti kita terbang tinggi bila terus berlariTeruskanlah tanpa hentiTerus seiring berjalannya waktuSerasa hidupku karenamu lah akuKan terus terpacu olehmu selaluKau ada di dalam hatikuSelalu akan tetap memujamuPasti kita terbang tinggi bila terus berlariTeruskanlah tanpa hentiKau angkatlah tangan tinggi, genggamlah terus jemariTuk gapai sebuah mimpiPasti kita terbang tinggi bila terus berlariTeruskanlah tanpa hentiKau angkatlah tangan tinggi, genggamlah terus jemariTuk gapai sebuah mimpiKita terbang tinggi bila terus berlariTeruskanlah tanpa hentiPastikan terus kau yakiniTendangan dari langit ini bawamu meraih mimpi",1,1,1
1533,Lirik Lagu Tentang Hidup - Kotak,"Detik demi detik berlaluLewati ruang dan waktuMalam malam terus bergantiPagi datang menemaniSeperti itu hidup dijalaniAda tawa ada tangisSemua penuh dengan hitam putihWarna warni kehidupanSadarilah sahabatHidup memang tak pernah samaMengertilah manusiaPasti hidup ini akan berakhirBerakhirHujan turun basahi bumiMentari mengeringkannyaSiang cerah panas bersinarDan gelap pun menyejukkanSeperti itu hidup dijalaniAda tawa ada tangisSemua penuh dengan hitam putihWarna warni kehidupanSadarilah sahabatHidup memang tak pernah samaMengertilah manusiaPasti hidup ini akan berakhirBerakhir
",1,1,1
1534,Lirik Lagu Melompat Lebih Tinggi - Sheila On 7,Kita berlari dan teruskan bernyanyiKita berjalan berpelukan mentariBila ku terjatuh nantiKau siap mengangkat aku lebih tinggiUh uh uhSemua kepedihan yang telah kita bagiLayaknya luka yang telah terobatiBila kita jatuh nantiKita siap tuk melompat lebih tinggiBersama kita bagai hutan dan hujanAkupun ada karna kau telah terciptaHaa aaKu petik bintangUntuk kau simpanCahayanya tenangBerikan kau perlindunganSebagai pengingat temanJuga sebagai jawabanSemua tantanganKu petik bintangUntuk kau simpanCahayanya tenangBerikan kau perlindunganSebagai pengingat temanJuga sebagai jawabanSemua tantangan[Interlude]Sebelum waktu memisahkan dan kita tertipu*Sebelum dewasa menua memisahkan kitaTentukan jantung kita akan selalu seiramaBila kau rindu akuKu petik bintangUntuk kau simpanCahayanya tenangBerikan kau perlindunganSebagai pengingat temanJuga sebagai jawabanSemua tantanganKu petik bintangUntuk kau simpanCahayanya tenangBerikan kau perlindunganSebagai pengingat temanJuga sebagai jawabanSemua tantangan,1,1,1
1535,Lirik Lagu Indonesia - Gigi,Menyusuri pasir putihmuKu merasakan keindahanmuHu..hu..hu..huDeburan ombak menyapakuSeperti nyanyian malam sunyiMembelaiBertabur bintangDan senyuman sang bulan purnamaBayang rimbun kehijauanmuMenyatakan kesuburanmuHu..hu..hu..huDan selalu memenuhiPanggilan sang ibu pertiwiMenggetarkanTapi semua ituCerita yang usangPerjalananku ini hanyalah ilusiKata-kata ku ini sebuah khayalanJamrud khatulistiwa tinggallah namamuKebesaranmu itu telah dihancurkanDulu namamu dihormatiDiagungkan di muka bumiHu..hu..hu..huKeharumanmu menyebarkanKecantikan sang maha kuasaMembanggakanTapi semua ituCerita yang usang,1,1,1
1536,Lirik Lagu Ade Irma Suryani - Lagu Anak Indonesia,Akan kuingat selaluAde irma suryaniWaktu dipeluk dipangku ibuDengan segala kasihKini ia terbaring dipangkuan tuhanSenang dan bahagia hatinyaKini ia terlena tertidur terbaringNyenyak dipelukan tuhannya,1,0,0
1537,Lirik Lagu Adik Jangan Cengeng - Joshua,Adikku sayang janganlah menangisMama pergi tidak lama lamaBeli susu untuk adikku sayangJosheph sayang ayolah bermain sama kak JoNonton tv saja film kartun ini asyik sekaliAdikku Josheph janganlah rewelNanti kak Jo bingung sendiriAdikku sayang minumlah susuNanti mama segera pulangAdikku jangan nakalAdikku jangan rewelAdikku jangan cengeng,1,0,0
1538,Lirik Lagu Aku Anak Gembala - Tasya,"Aku adalah anak gembalaSelalu riang serta gembiraKarena aku senang bekerjaTak pernah malas ataupun lengahTralala la la la latralala la la la la la laSetiap hariku bawa ternak ke padang rumput,di kaki bukit rumputnya hijau,subur dan banyakTernakku makan tak pernah sedikit Tralala",1,0,0
1539,Lirik Lagu Aku Anak Indonesia - Tasya,Aku anak indonesiaAnak yang merdekaSatu nusakuSatu bangsakuSatu bahasakuIndonesia...indonesiaAku bangga menjadi anak indonesiaPending di khatulistiwaTanahku indonesiaIbu pulaunyaRagam sukunyaSatu jiwa raganya,1,0,0
1540,Lirik Lagu Aku Anak Raja - Lagu Sekolah Minggu,Aku anak RajaEngkau anak RajaKita semua anak RajaTangan di lambai-lambaiPinggul di goyang-goyangKaki di sentak-sentakPutar badan,1,0,0
1541,Lirik Lagu Aku Seorang Kapiten - Lagu Anak Indones,Aku seorang KapitenMempunyai pedang panjangKalau berjalan prok-prok-prokAku seorang Kapiten,1,0,0
1542,Lirik Lagu Ambilkan Bulan Bu - Tasya,"Ambilkan bulan bu,Ambilkan bulan BuYang selalu bersinar di langitDi langit bulan benderangCahayanya sampai ke bintangAmbilkan bulan BuUntuk menerangi,tidurku yang lelapDi malam gelap",1,0,0
1543,Lirik Lagu Amrin Membolos - Lagu Anak Indonesia,Aku punya teman Amrin namanyaAnaknya periang suka tertawaPernah ia lupa masuk sekolahBerkeliling kota tidak mengenal lelahAmrin membolosKata Bu Guru jangan membolosMenyusahkan ibuIbu amat susah si Amrin lariPergi dengan Ayah untuk mencariAyah ke Polisi dan pusat PanduYang segera mencariAmrin pulang kembali,1,0,0
1544,Lirik Lagu Anak Ajaib - Joshua,"Hai anak ajaib selalu jadi idolaHai, anak ajaib memang sungguh jeniusSaat orang butuh di tolong, kau bagai malaikatSaat orang sedang bersedihKau buatnya tertawa haHai, anak ajaib selalu jadi impianHai,anak ajaib selalu banyak temanSaat orang butuh di tolong, kau bagai malaikatSaat orang sedang bersedihKau buatnya tertawa haHai,anak ajaib selalu jadi idolaHai,anak ajaibMemang sungguh jenaka",1,0,0
1545,Lirik Lagu Anak Mama - Joshua,Siapa pintar anak mamaSiapa pandai anak papaSiapa rajin anak mama papaSiapa malas bukan anak mamaAyo kawan bersama membaca dan menulis buku-buku pelajaranSekolah jangan malas membaca jangan malasMenulis kalau ingin jadi anak yang pintarKalau pintar mama sayangKalau pandai papa sayangKalau rajin ibu guru sayangSayang sayang sayangSemuanya sayang,1,0,0
1546,Lirik Lagu Anak Monyet - Lagu Sekolah Minggu,Anak monyet di atas pohonAnak burung di dalam sangkarAnak cacing di dalam tanahAnak Tuhan di sekolah minggu,1,0,0
1547,Lirik Lagu Anak Negeri - Katon Bagaskara,Menghirup bau rumputanDi tengah pegunungan hijauBatinku tersenyum mesra kepadamuDi pantai temui ombakSurya merah tenggelamDuhai pesona mewarna jiwa kepadamuTanahku alam persadaDimana tangisan pertamaMembelah keheningan jadi bahagiaKuterlahir tuk bermaknaMenatap ragam budayaSantun hati insan nan ramahSelalu dijunjung tinggiCitra hati bela bangsaTanahku bumi persadaDentuman di jantung berkataKubangga tegak dan membusungkan dadaAnak Negeri pertiwi,1,0,0
1548,Lirik Lagu Anjing kecil - Lagu Anak Indonesia,Aku punya anjing kecilKuberi nama HellyDia senang bermain-mainSambil berlari-lariHelly Guk Guk GukKemari Guk Guk GukAyo lari-lariHelly  Guk  Guk  GukKemari Guk Guk GukAyo lari-lari,1,0,0
1549,Lirik Lagu Awan - Lagu Anak Indonesia,Kulihat awanSeputih kapasArak berarak dilangit luasAndai kudapat kesana terbangAkan kuraih kubawa pulang,1,0,0
1550,Lirik Lagu Bagi Dua - Christina,"Kusayang mamaKusayang papaDua-duanya sama nilainyaLa-la-la-la-la-la-laLa-la-la-la-la-la-laSayangku... bagi duaCintaku... bagi duaKasihku... bagi duaRinduku... bagi duaLima puluh tuk mamaLima puluh tuk papaDua-duanya samaSeratus bagi dua ya ya lima puluh, lima puluhSayangku...bagi duaGemesku...bagi duaKangenku..bagi duaSemua... bagi duaPipi... kananku, tuk dicium mamaPipi... kiriku, tuk dicium papaSeratus dibagi dualima puluh, lima puluhSayangku... bagi duaCintaku... bagi duaKasihku... bagi duaRinduku... bagi duaLima puluh tuk nenekLima puluh tuk kakekDua-duanya samaSeratus bagi dua ya ya lima puluh, lima puluh",1,0,0
1551,Lirik Lagu Bagi Teman Kami - Joshua,Bagi teman kami yang sedang sakitKami mendoakan padamu TuhanBeri kesembuhan dengan rahmat-MuAgar esok hari dapat sekolah pulaBagi teman kami yang sedang sakitKami mendoakan padamu TuhanBeri kesembuhan dengan rahmat-MuAgar esok hari dapat sekolah pulaBeri kesembuhan dengan rahmat-MuAgar esok hari dapat sekolah pula,1,0,0
1552,Lirik Lagu Balita - Fariz RM,Hari-hari semakin tinggiJauh beranjak pergiSeakan tak kuasaMenghadapi segalanyaSuasana berganti senduAlam pun nampak raguSementara kau lahirDalam kemelut ini Apa yang kan terjadi nantiTiada kau sadariDalam jiwa sucimuYang penuh bencanaHarus sanggupkahDirimu nantiMenghalau bencanaAtau warisan yang mulai ternoda diriSayup-sayup tangismu datangHanyut di malam sepiMengisi lembar usiaPolos pasrah dan hangatDalam tawa terungkap pulaKebebasan yang nyataTak perdulikan waktu atau batasan diriTak kan mungkinTerjawab juaApakah yang adaDalam akal pikiranmu saat iniOh... Adakah tindakan kitaKau rasakan bagaiKisah bunda menjelang tidur siang dan malamOh... Yang akan kembali lagiWalau mungkin bukan milik kita pula dan jadi ceritaOh... Padamu tumpuan bangsaDi kemudian hariUntuk melanjutkan cita-cita kitaApapun nanti tantangan ituMenjadi bekal kehidupanMaha takdir lingkungan palsuOh... TuhankuBiarkan dia tumbuh dan dewasaUntuk menghapuskan tanda tanyaKita semua,1,0,0
1553,Lirik Lagu Balonku - Lagu Anak Indonesia,"Balonku ada limaRupa-rupa warnanyaHijau, kuning, kelabuMerah muda dan biruMeletus balon hijau DorHatiku sangat kacauBalonku tinggal empatKupegang erat-erat",1,0,0
1554,Lirik Lagu Gerhana - ST 12,dingin malam memaksakanku harus lekas telanjang engkau pergi tanpa pesan tinggalkan kenyataan bagaimana manyar kesepian suaranya tak terdengar mengisi rimbanya hutan tak satu pun jawaban mungkin inilah jawaban perjalanan melelahkan berakhir di antara pantai bagai mentari dan bulanDatanglah wahai gerhana satukanlah kehidupan di antara dua beda keseimbangan ku damba mungkin inilah jawaban perjalanan melelahkan berakhir di antara pantai bagai mentari dan bulanDatanglah wahai gerhana satukanlah kehidupan di antara dua beda keseimbangan ku damba,1,1,1
1555,Lirik Lagu Hadapi Dengan Senyuman - Dewa 19,"Hadapi dengan senyumanSemua yang terjadi biar terjadiHadapi dengan tenang jiwaSemua kan baik-baik sajaBila ketetapan TuhanSudah ditetapkan, tetaplah sudahTak ada yang bisa merubahDan takkan bisa berubahRelakanlah saja iniBahwa semua yang terbaikTerbaik untuk kita semuaMenyerahlah untuk menang
",1,1,1
1556,Lirik Lagu Hiasan Alam Kuasa Allah - Tasya,Bintang - bintang di langit malamBerkelap berkelip tersenyum ramahBintang - bintang di langit malamBerkedip gemerlap begitu indahBoleh aku kesana turut bermalamMengagumi kuasa ciptaan AllahBoleh aku kesana turut bermalamMengagumi kuasa ciptaan AllahBerkelap berkelip hiasan alamBerkedip gemerlap di dalam kelam,1,1,1
1557,Lirik Lagu Hidup Adalah Perjuangan - Dewa 19,"kemenangan hari ini bukanlah berartiKemenangan esok hariKegagalan hari ini bukanlah berartiKegagalan esok hariHidup adalah perjuangan tanpa henti-hentiUsah kau menangisi hari kemarinAhha ...tak ada yang jatuh dari langitDengan cuma-cumaSemua usaha dan doaKebenaran saat iniBukanlah berarti kebenaran saat nantiKebenaran bukanlah kenyataanHidup adalah perjuanganBukanlah arah dan tujuanHidup adalah perjalananHidup adalah perjuangan
",1,1,1
1558,Lirik Lagu Hidupku DijalanMu - Republik,Hidupku di tanganMuMatiku di hadapMuKuberikan jiwakuKuserahkan hidupkuHanya kepadaMu ya AllahKu disini duduk sendiriMenatap bintang yang bersinarTeringat akan semua dosakuKumohon ampunan kepadaMuHidupku di jalanMuMatiku di hadapMuKuberikan jiwakuKuserahkan hidupkuHanya padaMu ya AllahAllah...ya Allah...ya Allah...ya AllahAllah...ya Allah...ya Allah...ya AllahDihadapmu kini kubersujudKalankan semua perintahMuTeringat akan semua dosakuKumohon ampunan kepadaMu,1,1,1
1559,Lirik Lagu Idul Fitri - Tasya,"Setelah berpuasa satu bulan lamanyaBerzakat fitrah menurut perintah agamaKini kita beridul fitri berbahagiaMari kita berlebaran bersuka gembiraBerjabatan tangan sambil bermaaf - maafanHilang dendam habis marah di hari lebaranBerjabatan tangan sambil bermaaf - maafanHilang dendam habis marah di hari lebaranMinal aidzin wal faidzinMaafkan lahir dan batinSelamat para pemimpinRakyatnya makmur terjaminMinal aidzin wal faidzinMaafkan lahir dan batinSelamat para pemimpinRakyatnya makmur terjaminMama papa minal adzin wal faidzinMaafkan lahir dan batinAdik, kakak maafin tasya ya?Nenek, kakek, saudara - saudaraMinal aidzinTeman - teman, ibu bapak guru,tetangga, minal aidzinPak Rt, Bu Rt, Pak SatpamSemuanya deh minal aidzinDari segala penjuru mengalir ke kotaRakyat desa berpakainan baru serba indahSetahun sekali ke kota naik bis kerekHilir mudik jalan kaki pincang sampai soreAkibatnya tenteng slop sepatu teropehKakinya pada lecet babak belur berabeMinal aidzin wal faidzinMaafkan lahir dan batinSelamat para pemimpinRakyatnya makmur terjaminMinal aidzin wal faidzinMaafkan lahir dan batinSelamat para pemimpinRakyatnya makmur terjaminMinal aidzin wal faidzinMaafkan lahir dan batinSelamat para pemimpinRakyatnya makmur terjaminMinal aidzin wal faidzinMaafkan lahir dan batinSelamat para pemimpinRakyatnya makmur terjaminMinal aidzin wal faidzinMaafkan lahir dan batinSelamat para pemimpinRakyatnya makmur terjaminMinal aidzin wal faidzinMaafkan lahir dan batinSelamat para pemimpinRakyatnya makmur terjamin",1,1,1
1560,Lirik Lagu Indonesia Menangis - Sherina,Tuhan marahkah kau padakuInikah akhir duniakuKau hempaskan jarimu di ujung bandaTercenganglah seluruh duniaTuhan mungkin Kau abaikanTak ku dengarkan peringatanKusakiti engkau sampai perut bumiMaafkan kami ya robbiEngkau yang perkasa pemilik semestaBiarkanlah kami songsong matahariEngkau yang pengasih ampunilah dosaMemang semua ini kesalahan kamiOh... Tuhan ampuni kamiOu..oh... Tuhan tolonglah kamiTuhan ampuni kamiTuhan tolonglah kami,1,1,1
1561,Lirik Lagu Indonesia Saja - Dewa 19,Aku bukan orang jawaAku juga bukan sundaAku bukan orang acehAku juga bukan ambonAku bukan cinaAku juga bukan baratAku bukan kiriAku juga bukan kananAku bukan hijauAku juga bukan merah Aku hanya merasaAku orang indonesia sajaAku hanya merasaAku orang indonesia saja,1,1,1
1562,Lirik Lagu Indonesiaku - Ungu,Hamparan alam luas membentang di jagad khatulistiwaHarum tanahmu hijau warnamuTakkan pernah terlupakanTempat di mana aku dilahirkanDan tempat di mana nantiAku kembali duduk di siniMenutup hari dan matiKu berjanji rasa ini akan selalu di hatiSampai suatu saat nanti ku akan tetap di siniKu cinta hijaunya alammuKu cinta birunya lautmuKu cinta semua yang ada padamuIndonesiaku,1,1,1
1563,Lirik Lagu Inspirasi Sahabat - Kotak,"Pagi menjelang hangat mentari yang datangSambut senyuman yang adaPagi menyapa buat dirimu bahagiaSambut harapan yang nyataTuk mulai jalani hariSiapkan dirimu kembali, kembaliCepat cepat jangan terlambatLepaskan dirimu jika terikatJadikan hidupmu penuh warnaInspirasikanlah sahabatBuka matamu, rasakan tawa dan cintamuSambut harapan yang nyataTuk mulai jalani hariSiapkan dirimu kembali, kembaliCepat cepat jangan terlambatLepaskan dirimu jika terikatJadikan hidupmu penuh warnaInspirasikanlah sahabatLepas lepas teruslah bebasBebaskan dirimu tak terbatasRaih mimpi hingga terbang ke atasInspirasikanlah sahabatCepat cepat jangan terlambatLepaskan dirimu jika terikatJadikan hidupmu penuh warnaInspirasikanlah sahabatCepat cepat jangan terlambatLepaskan dirimu jika terikatJadikan hidupmu penuh warnaInspirasikanlah sahabatLepas lepas teruslah bebasBebaskan dirimu tak terbatasRaih mimpi hingga terbang ke atasInspirasikanlah sahabat
",1,1,1
1564,Lirik Lagu Jadilah Pemenang - Saint Loco,Mari semua kita bersatu jangan ragu tuk melangkah maju kibarkan semangatmu tetaplah berpacu huo..o.oSekarang waktunya kita bangkit bersama raih kesempatan dan gapailah semua impianmu takkan menyerah dengan satu harapan hadapi tantangan untuk satu kemenaganMari semua kita bersatu jangan ragu tuk melangkah maju kibarkan semangatmu tetaplah berpacu huo..o.o kita jadi pemenang tuk meraih harapan bersama kita jadilah pemenang rap hadapi segala raga dan jangan pernah kau ragu wujudkan semua mimpimu tuk jadi nomor satu jalani tantangan dan raihlah kesempatan karena kita tercipta tuk jadi sang juara huoo.. jadilah pemenang hooÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦ pemenang kita jadi pemenang tuk meraih harapan bersama kita jadilah pemenang huooÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦ pemenangÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦ pemenang,1,1,1
1565,Lirik Lagu Jamrud Khatulistiwa - Keenan Nasution,Aku bahagia hidup sejahtera di khatulistiwaAlam berseri-seri bunga beraneka mahligai rama-ramaBertajuk cahaya jingga surya di cakrawalaSelalu berseri alam indah permai di khatulistiwaPersada senyum tawa hawa sejuk nyamanWajah pagi rupawanBurung berkicau ria bermandi embun surgaSyukur ke hadirat Yang Maha PenciptaAtas anugerah Nya tanah nirmalaBersuka cita insan di persada yang aman sentosaDamai makmur merdeka di setiap masaBersyukurlah kita semua (bersatulah kita semua)Selalu Berseri alam indah permai di IndonesiaNegeri tali jiwaHawa sejuk nyaman wajah pagi rupawanBurung berkicau ria bermandi embun surgaSyukur ke hadirat Yang Maha KuasaAtas anugerah Nya tanah bijana,1,1,1
1566,Lirik Lagu Juara - Kapten,"Bersiaplah bangkitkan semangatmuIkutilah irama lagukuJangan diam keluarkan suaramuHari ini hari yang kita tungguWo.. ow.. oleh kitaMari kita hangatkan suasanaKita semua ciptakan kedamaianWo.. ow.. untuk kita untuk kitaDisini kita semua juara, kita berbeda-bedaTiada yang menang dan yang kalahKita semua di sini kawan bukan mencari lawanHilangkan rasa perbedaanDisini kita semua juara, kita berbeda-bedaTiada yang menang dan yang kalahKita semua disini kawan bukan mencari lawanHilangkan rasa perbedaanWo.. ow.. untuk kita untuk kita untuk kitaDisini kita semua juara, kita berbeda-bedaTiada yang menang dan yang kalahKita semua di sini kawan bukan mencari lawanHilangkan rasa perbedaanDisini kita semua juara, kita berbeda-bedaTiada yang menang dan yang kalahKita semua di sini kawan bukan mencari lawanHilangkan rasa perbedaan",1,1,1
1567,Lirik Lagu Juara Sejati - Dewa 19,"Bila satu bintang telah terlahirTakkan ada yang bisa?Ooo Menutupi sinarnya, menghalau kilaunyaSembunyikan terangnyaHidup memang sebuah perjuanganMeskipun takdir adaSang juara yang sejatiTakkan pernah matiKita lahir untuk menangRaihlah kemenanganSesungguhnya perjuangan sudah dimulaiSebelum kita dilahirkanMemenangkan pergulatan itulah yang sesungguhnyaSebuah takdir sejati
",1,1,1
1568,Lirik Lagu Diatas Bumi Kita Berpijak - Padi,BersyukurlahBahwa kita masih saling mendengarkan dan berkataBersyukurlah bahwa kita masih memijakkan kaki di atas bumiMenghirup nafas alamNyaMemandang ke atas langit .. takjubkan hatiMerendahkan jiwa ini .. dan terilhamiSeperti (teduh) sepasang mata malaikat yang turut menangisi isi bumiTak ubahnya desir angin yang menerpa (menerjang)Kekosongan dan kesunyian hatiBersyukurlah bahwa kita masih saling mendengarkan dan mendoakan,1,1,1
1569,Lirik Lagu KebesaranMu - ST 12,Kau tempatku mengadu hatiPemberi segala hidupDunia dan seisinya milik-MuMencintai-Mu sejatiKu manusia yang penuh dosaBerharap ampunan-MuLihat di langit kesempurnaan hadir-MuKau cinta pertama dalam hidup Allahu Akbar Maha besarMemuja-Mu begitu indahSelalu Kau berikan semuaKebesaran-Mu Tuhan Kebesaran-Mu Tuhan,1,1,1
1570,Lirik Lagu Kebyar Kebyar - Cokelat,"IndonesiaMerah darahku, putih tulangkuBersatu dalam semangatmuIndonesiaDebar jantungku, denyut nadikuBerpadu dalam cita-citakuKebyar-kebyar, pelangi jinggaIndonesiaTumpah darahku, nafas hidupkuBersatu dalam angankuIndonesia satu bangsaku, dan bahasakuBerpadu di dalam citamuKebyar-kebyar pelangi jinggaKusingkan lenganRawe-rawe rantasMalang-malang tuntasDenganmu..",1,1,1
1571,Lirik Lagu Kelelawar - Koes Plus,"Kelelawar sayapnya hitamTerbang rendahDitengah malamPagi-pagi mereka pulangDibawa dahan bergantunganHitam...Hitam...Hitam... Ha...ha...yeah...
",1,1,1
1572,Lirik Lagu Kita - Cokelat,Masih ada satu ku ingin kalian tahu...hanya sebuah laguKu cipta untukmu...ingat satu masa yang takkan pernahKu lupa...bercanda tertawa penuh bahagia...tapi kini mungkinTak semudah dulu...waktu berlalu dan berlalu...oh...tetapiMengapa tiada lagi ku temukan...semua kehangatan yangDulu ada...namun ku sadari kini segalanya berbeda...semogaYang kita punya teringat selamanya...tapi kini mungkin takSemudah dulu...waktu berlalu dan berlalu..oh...oh...kitaTetap kita kawan...takkan pernah hilang...kita tetap kitaKawan...semua kenangan...kita tetap kita kawan...takkanPernah hilang...kita tetap kita kawan...semua kenangan...tapiKini mungkin tak semudah dulu...waktu berlalu danBerlalu...oh...oh...kita tetap kita kawan...takkan pernahHilang...kita tetap kita kawan...semua kenangan..,1,1,1
1573,Lirik Lagu Langit Biru - Cokelat,"Langit biru indah disanaSambut hariku tuk raih asaSekian lama tunggu hadirnyaLangit biru dengar kisahkuRindu hatiku ingin bertemuBawa daku dalam damaimu Ooh .. andai kudapatTerbang kesana tuk segera jumpa dirinyaAndai kudapatSelalu bersama, kan kuraih semua bahagiaLangit biru dengar kisahkuRindu hatiku ingin bertemuBawa daku dalam damaimu Ooh .. andai kudapatTerbang kesana tuk segera jumpa dirinyaAndai kudapatSelalu bersama, kan kuraih semua bahagia",1,1,1
1574,Lirik Lagu Laskar Pelangi OST - Nidji,mimpi adalah kunci untuk kita menaklukkan dunia berlarilah tanpa lelah sampai engkau meraihnya laskar pelangi takkan terikat waktu bebaskan mimpimu di angkasa warnai bintang di jiwa menarilah dan terus tertawa walau dunia tak seindah surga bersyukurlah pada yang kuasa cinta kita di dunia selamanyaÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦ cinta kepada hidup memberikan senyuman abadi walau hidup kadang tak adil tapi cinta lengkapi kita laskar pelangi takkan terikat waktu jangan berhenti mewarnai jutaan mimpi di bumi menarilah dan terus tertawa walau dunia tak seindah surga bersyukurlah pada yang kuasa cinta kita di dunia selamanyaÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦ selamanya... laskar pelangi takkan terikat waktu..uuu..,1,1,1
